DBG,count0=0,count1=0,count2=0,count3=0
LH2,147104597,2,0,5,11,10884
LH2,147104597,2,1,5,11,10884
LH2,147104597,2,0,6,13,58297
LH2,147104597,2,0,10,21,76365
LH2,147104597,2,1,10,21,36968
LH2,147104597,2,0,12,24,5661
LH2,147104597,2,0,13,26,23388
LH2,147104597,2,1,13,26,23390
LH2,147104597,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147205806,2,0,2,5,49742
LH2,147205806,2,0,3,7,71876
LH2,147205806,2,0,4,8,70243
LH2,147205806,2,1,4,8,27765
LH2,147205806,2,0,5,11,10884
LH2,147205806,2,1,5,11,10884
LH2,147205806,2,0,6,13,58297
LH2,147205806,2,0,10,20,76363
LH2,147205806,2,1,10,20,36980
LH2,147205806,2,0,12,24,5661
LH2,147205806,2,0,13,26,23388
LH2,147205806,2,1,13,26,23390
LH2,147205806,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147307651,2,0,2,5,49742
LH2,147307651,2,0,3,7,71876
LH2,147307651,2,0,4,8,70234
LH2,147307651,2,1,4,8,27776
LH2,147307651,2,0,5,11,10884
LH2,147307651,2,1,5,11,10884
LH2,147307651,2,0,6,13,58297
LH2,147307651,2,0,10,21,76353
LH2,147307651,2,1,10,21,36989
LH2,147307651,2,0,12,24,5661
LH2,147307651,2,0,13,26,23388
LH2,147307651,2,1,13,26,23390
LH2,147307651,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147408685,2,0,2,5,49742
LH2,147408685,2,0,3,7,71876
LH2,147408685,2,0,4,8,70215
LH2,147408685,2,1,4,8,27784
LH2,147408685,2,0,5,11,10884
LH2,147408685,2,1,5,11,10884
LH2,147408685,2,0,6,13,58297
LH2,147408685,2,0,10,21,76333
LH2,147408685,2,1,10,21,36987
LH2,147408685,2,0,12,24,5661
LH2,147408685,2,0,13,26,23388
LH2,147408685,2,1,13,26,23390
LH2,147408685,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147510478,2,0,2,5,49742
LH2,147510478,2,0,3,7,71876
LH2,147510478,2,0,4,8,70215
LH2,147510478,2,1,4,8,27804
LH2,147510478,2,0,5,11,10884
LH2,147510478,2,1,5,11,10884
LH2,147510478,2,0,6,13,58297
LH2,147510478,2,0,10,20,76325
LH2,147510478,2,1,10,20,37011
LH2,147510478,2,0,12,24,5661
LH2,147510478,2,0,13,26,23388
LH2,147510478,2,1,13,26,23390
LH2,147510478,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147611646,2,0,2,5,49742
