pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149602.2972076,271190018,1,0,11,23,3009
1778149602.29782,271190018,1,0,13,27,114798
1778149602.29827,271190018,2,0,0,1,37931
1778149602.298704,271190018,2,1,0,1,65326
1778149602.2991526,271190018,2,0,4,8,79769
1778149602.2995572,271190018,2,1,4,8,47400
1778149602.2999692,271190018,2,0,10,21,46516
1778149602.300387,271190018,2,1,10,21,80788
1778149602.3009026,271190018,2,0,15,30,52979
1778149602.30171,271190018,3,0,1,3,23715
1778149602.3024588,271190018,3,0,4,8,78431
1778149602.3029509,271190018,3,1,4,8,45827
1778149602.3035998,271190018,3,0,8,16,64933
1778149602.304007,271190018,3,0,10,21,45534
1778149602.3044417,271190018,3,1,10,21,79641
1778149602.3050394,271190018,3,0,12,24,44377
1778149602.3059247,271293875,0,0,1,3,32752
1778149602.3867793,271293875,0,0,4,9,46084
1778149602.3874018,271293875,0,1,4,9,79358
1778149602.3879814,271293875,0,0,5,11,61492
1778149602.3885288,271293875,0,0,9,18,15049
1778149602.389093,271293875,0,0,10,21,45005
1778149602.3896623,271293875,0,1,10,21,79593
1778149602.3902705,271293875,0,0,14,29,61097
1778149602.3908544,271293875,1,0,0,0,85459
1778149602.3913841,271293875,1,0,1,3,23587
1778149602.3919308,271293875,1,0,2,4,100462
1778149602.3924718,271293875,1,0,4,9,47566
1778149602.393013,271293875,1,1,4,9,80620
1778149602.3935354,271293875,1,0,5,11,31624
1778149602.3941147,271293875,1,0,9,19,36713
1778149602.394653,271293875,1,0,10,21,46021
1778149602.3952422,271293875,1,1,10,21,80669
1778149602.3958907,271293875,1,0,11,23,3009
1778149602.396428,271293875,1,0,13,27,114798
1778149602.3970249,271293875,2,0,0,1,37931
1778149602.3975446,271293875,2,1,0,1,65326
1778149602.3980913,271293875,2,0,4,8,80012
1778149602.3987947,271293875,2,1,4,8,47631
1778149602.399206,271293875,2,0,10,20,46569
1778149602.399646,271293875,2,1,10,21,80845
1778149602.4000838,271293875,2,0,15,30,52979
1778149602.4005005,271293875,3,0,1,3,23715
1778149602.4009194,271293875,3,0,4,9,78706
1778149602.4013064,271293875,3,1,4,8,46057
1778149602.4017093,271293875,3,0,8,16,64933
1778149602.4021196,271293875,3,0,10,21,45539
1778149602.4025462,271293875,3,1,10,21,79736
1778149602.4029617,271293875,3,0,12,24,44377
1778149602.4033732,271396124,0,0,1,3,32752
1778149602.4894285,271396124,0,0,4,8,46290
1778149602.4904695,271396124,0,1,4,8,79753
1778149602.4913788,271396124,0,0,5,11,61492
1778149602.4922194,271396124,0,0,9,18,15049
1778149602.4932923,271396124,0,0,10,20,45035
1778149602.4941723,271396124,0,1,10,20,79772
1778149602.4950144,271396124,0,0,14,29,61097
1778149602.4958596,271396124,1,0,0,0,85459
1778149602.4966156,271396124,1,0,1,3,23587
1778149602.4973958,271396124,1,0,2,4,100462
1778149602.4983277,271396124,1,0,4,8,47751
1778149602.4994278,271396124,1,1,4,8,80852
1778149602.500435,271396124,1,0,5,11,31624
1778149602.5016668,271396124,1,0,9,19,36713
1778149602.5025625,271396124,1,0,10,20,46060
1778149602.5034049,271396124,1,1,10,20,80835
1778149602.5042508,271396124,1,0,11,23,3009
1778149602.505055,271396124,1,0,13,27,114798
1778149602.5059125,271396124,2,0,0,1,37931
1778149602.5066633,271396124,2,1,0,1,65326
1778149602.507441,271396124,2,0,4,8,80263
1778149602.5082211,271396124,2,1,4,8,47736
1778149602.5091622,271396124,2,0,10,20,46542
1778149602.5106254,271396124,2,1,10,20,80944
1778149602.511889,271396124,2,0,15,30,52979
1778149602.5130453,271396124,3,0,1,3,23715
1778149602.513834,271396124,3,0,4,8,79000
1778149602.5148768,271396124,3,1,4,8,46164
1778149602.5160735,271396124,3,0,8,16,64933
1778149602.5169454,271396124,3,0,10,20,45499
1778149602.5177274,271396124,3,1,10,20,79824
1778149602.5185502,271396124,3,0,12,24,44377
1778149602.5193863,271498559,0,0,1,3,32752
1778149602.5920348,271498559,0,0,4,9,46461
1778149602.593111,271498559,0,1,4,9,80062
1778149602.593914,271498559,0,0,5,11,61492
1778149602.5949664,271498559,0,0,9,18,15049
1778149602.5964284,271498559,0,0,10,20,45046
1778149602.5978873,271498559,0,1,10,20,79904
1778149602.5991976,271498559,0,0,14,29,61097
1778149602.6000297,271498559,1,0,0,0,85459
1778149602.6008384,271498559,1,0,1,3,23587
1778149602.6016352,271498559,1,0,2,4,100462
1778149602.6024523,271498559,1,0,4,9,47902
1778149602.6032798,271498559,1,1,4,9,81186
1778149602.604673,271498559,1,0,5,11,31624
1778149602.6060658,271498559,1,0,9,19,36713
1778149602.6069272,271498559,1,0,10,20,46073
1778149602.6078446,271498559,1,1,10,20,80954
1778149602.6087604,271498559,1,0,11,23,3009
1778149602.6096146,271498559,1,0,13,27,114798
1778149602.6105604,271498559,2,0,0,1,37931
1778149602.6114154,271498559,2,1,0,1,65326
1778149602.6122031,271498559,2,0,4,8,80503
1778149602.6129951,271498559,2,1,4,8,47839
1778149602.6138213,271498559,2,0,10,21,46514
1778149602.6146731,271498559,2,1,10,21,81013
1778149602.6155572,271498559,2,0,15,30,52979
1778149602.6172538,271498559,3,0,1,3,23715
1778149602.6188955,271498559,3,0,4,9,79268
1778149602.619971,271498559,3,1,4,8,46317
1778149602.6210532,271498559,3,0,8,16,64933
1778149602.6220284,271498559,3,0,10,21,45466
1778149602.6230383,271498559,3,1,10,20,79904
1778149602.6243403,271498559,3,0,12,24,44377
1778149602.6258378,271601076,0,0,1,3,32752
1778149602.6945567,271601076,0,0,4,9,46560
1778149602.695585,271601076,0,1,4,9,80275
1778149602.6964202,271601076,0,0,5,11,61492
1778149602.697157,271601076,0,0,9,18,15049
1778149602.6979835,271601076,0,0,10,20,45030
1778149602.6987762,271601076,0,1,10,20,79986
1778149602.700029,271601076,0,0,14,29,61097
1778149602.7015982,271601076,1,0,0,0,85459
1778149602.703024,271601076,1,0,1,3,23587
1778149602.7045212,271601076,1,0,2,4,100462
1778149602.7061598,271601076,1,0,4,9,47986
1778149602.7076705,271601076,1,1,4,9,81380
1778149602.7090857,271601076,1,0,5,11,31624
1778149602.7105691,271601076,1,0,9,19,36713
1778149602.7117443,271601076,1,0,10,20,46051
1778149602.712572,271601076,1,1,10,20,81024
1778149602.713404,271601076,1,0,11,23,3009
1778149602.7141404,271601076,1,0,13,27,114798
1778149602.7149181,271601076,2,0,0,1,37931
1778149602.7161636,271601076,2,1,0,1,65326
1778149602.717172,271601076,2,0,4,8,80687
1778149602.7178614,271601076,2,1,4,9,47880
1778149602.718562,271601076,2,0,10,20,46459
1778149602.7192714,271601076,2,1,10,20,81068
1778149602.7200053,271601076,2,0,15,30,52979
1778149602.7206745,271601076,3,0,1,3,23715
1778149602.7212481,271601076,3,0,4,8,79528
1778149602.7217712,271601076,3,1,4,8,46380
1778149602.722315,271601076,3,0,8,16,64933
1778149602.7228568,271601076,3,0,10,20,45416
1778149602.7234502,271601076,3,1,10,20,79986
1778149602.7240064,271601076,3,0,12,24,44377
1778149602.7245858,271703766,0,0,1,3,32752
1778149602.7966373,271703766,0,0,4,9,46610
1778149602.797122,271703766,0,1,4,9,80428
1778149602.797619,271703766,0,0,5,11,61492
1778149602.798075,271703766,0,0,9,18,15049
1778149602.7985435,271703766,0,0,10,21,44999
1778149602.7989635,271703766,0,1,10,20,80038
1778149602.7993815,271703766,0,0,14,29,61097
1778149602.799844,271703766,1,0,0,0,85459
1778149602.800236,271703766,1,0,1,3,23587
1778149602.800643,271703766,1,0,2,4,100462
1778149602.8010483,271703766,1,0,4,9,48029
1778149602.8014345,271703766,1,1,4,9,81496
1778149602.8018553,271703766,1,0,5,11,31624
1778149602.8022635,271703766,1,0,9,19,36713
1778149602.8026795,271703766,1,0,10,21,46037
1778149602.8030953,271703766,1,1,10,21,81071
1778149602.8035295,271703766,1,0,11,23,3009
1778149602.8039358,271703766,1,0,13,27,114798
1778149602.804366,271703766,2,0,0,1,37931
1778149602.8047714,271703766,2,1,0,1,65326
1778149602.8051646,271703766,2,0,4,8,80745
1778149602.805581,271703766,2,1,4,9,47892
1778149602.8059728,271703766,2,0,10,21,46417
1778149602.8063974,271703766,2,1,10,21,81059
1778149602.8068323,271703766,2,0,15,30,52979
1778149602.8072495,271703766,3,0,1,3,23715
1778149602.8076568,271703766,3,0,4,8,79629
1778149602.8080418,271703766,3,1,4,8,46386
1778149602.808426,271703766,3,0,8,16,64933
1778149602.8088682,271703766,3,0,10,21,45364
1778149602.809282,271703766,3,1,10,21,79998
1778149602.8097181,271703766,3,0,12,24,44377
1778149602.8102913,271806887,0,0,1,3,32752
1778149602.9005694,271806887,0,0,4,9,46673
1778149602.901729,271806887,0,1,4,8,80569
1778149602.9028656,271806887,0,0,5,11,61492
1778149602.9040012,271806887,0,0,9,18,15049
1778149602.905697,271806887,0,0,10,21,44978
1778149602.906652,271806887,0,1,10,21,80092
1778149602.907358,271806887,0,0,14,29,61097
1778149602.90834,271806887,1,0,0,0,85459
1778149602.9092596,271806887,1,0,1,3,23587
1778149602.9100928,271806887,1,0,2,4,100462
1778149602.9109993,271806887,1,0,4,9,48075
1778149602.911897,271806887,1,1,4,8,81610
1778149602.9127884,271806887,1,0,5,11,31624
1778149602.9137037,271806887,1,0,9,19,36713
1778149602.9144926,271806887,1,0,10,20,46021
1778149602.915321,271806887,1,1,10,21,81116
1778149602.9162014,271806887,1,0,11,23,3009
1778149602.9170487,271806887,1,0,13,27,114798
1778149602.9178305,271806887,2,0,0,1,37931
1778149602.9183457,271806887,2,1,0,1,65326
1778149602.9190981,271806887,2,0,4,9,80828
1778149602.9199061,271806887,2,1,4,8,47891
1778149602.920672,271806887,2,0,10,21,46368
1778149602.9216495,271806887,2,1,10,20,81075
1778149602.9221087,271806887,2,0,15,30,52979
1778149602.9225554,271806887,3,0,1,3,23715
1778149602.9229672,271806887,3,0,4,9,79745
1778149602.92337,271806887,3,1,4,9,46408
1778149602.9237754,271806887,3,0,8,16,64933
1778149602.924188,271806887,3,0,10,20,45304
1778149602.9246252,271806887,3,1,10,20,80019
1778149602.925045,271806887,3,0,12,24,44377
1778149602.9254565,271909634,0,0,1,3,32752
1778149603.0029411,271909634,0,0,4,9,46749
1778149603.0033967,271909634,0,1,4,9,80738
1778149603.0038946,271909634,0,0,5,11,61492
1778149603.0043607,271909634,0,0,9,18,15049
1778149603.0048509,271909634,0,0,10,20,44979
1778149603.0053253,271909634,0,1,10,21,80157
1778149603.005826,271909634,0,0,14,29,61097
1778149603.0062902,271909634,1,0,0,0,85459
1778149603.0067472,271909634,1,0,1,3,23587
1778149603.0071816,271909634,1,0,2,4,100462
1778149603.007661,271909634,1,0,4,9,48133
1778149603.008097,271909634,1,1,4,9,81731
1778149603.0085301,271909634,1,0,5,11,31624
1778149603.0089993,271909634,1,0,9,19,36713
1778149603.009449,271909634,1,0,10,20,46029
1778149603.0098946,271909634,1,1,10,21,81162
1778149603.0103147,271909634,1,0,11,23,3009
1778149603.0107381,271909634,1,0,13,27,114798
1778149603.011168,271909634,2,0,0,1,37931
1778149603.011581,271909634,2,1,0,1,65326
1778149603.0120368,271909634,2,0,4,8,80877
1778149603.01244,271909634,2,1,4,8,47875
1778149603.012854,271909634,2,0,10,21,46318
1778149603.0132751,271909634,2,1,10,20,81056
1778149603.013715,271909634,2,0,15,30,52979
1778149603.014135,271909634,3,0,1,3,23715
1778149603.0145373,271909634,3,0,4,9,79836
1778149603.0149317,271909634,3,1,4,8,46421
1778149603.0153246,271909634,3,0,8,16,64933
1778149603.015759,271909634,3,0,10,20,45250
1778149603.016176,271909634,3,1,10,20,80010
1778149603.0166156,271909634,3,0,12,24,44377
1778149603.0172422,272012430,0,0,1,3,32752
1778149603.1057236,272012430,0,0,4,8,46798
1778149603.1065698,272012430,0,1,4,8,80836
1778149603.1073356,272012430,0,0,5,11,61492
1778149603.1081152,272012430,0,0,9,18,15049
1778149603.1088467,272012430,0,0,10,21,44944
1778149603.109556,272012430,0,1,10,21,80188
1778149603.1103091,272012430,0,0,14,29,61097
1778149603.111058,272012430,1,0,0,0,85459
1778149603.111743,272012430,1,0,1,3,23587
1778149603.1124084,272012430,1,0,2,4,100462
1778149603.1131856,272012430,1,0,4,8,48138
1778149603.1144578,272012430,1,1,4,8,81805
1778149603.1153843,272012430,1,0,5,11,31624
1778149603.1162045,272012430,1,0,9,19,36713
1778149603.1169345,272012430,1,0,10,21,45991
1778149603.1175172,272012430,1,1,10,21,81191
1778149603.1180809,272012430,1,0,11,23,3009
1778149603.1187475,272012430,1,0,13,27,114798
1778149603.119328,272012430,2,0,0,1,37931
1778149603.1198778,272012430,2,1,0,1,65326
1778149603.1204083,272012430,2,0,4,8,80911
1778149603.1209545,272012430,2,1,4,8,47789
1778149603.121505,272012430,2,0,10,21,46212
1778149603.1220617,272012430,2,1,10,21,81002
1778149603.1226537,272012430,2,0,15,30,52979
1778149603.1232083,272012430,3,0,1,3,23715
1778149603.1237228,272012430,3,0,4,8,79903
1778149603.124126,272012430,3,1,4,8,46404
1778149603.1246269,272012430,3,0,8,16,64933
1778149603.1250465,272012430,3,0,10,21,45130
1778149603.1254938,272012430,3,1,10,21,79972
1778149603.1259217,272012430,3,0,12,24,44377
1778149603.1263745,272115657,0,0,1,3,32752
1778149603.2091086,272115657,0,0,4,8,46865
1778149603.2102456,272115657,0,1,4,8,80979
1778149603.2109885,272115657,0,0,5,11,61492
1778149603.2117307,272115657,0,0,9,18,15049
1778149603.2125287,272115657,0,0,10,20,44928
1778149603.2136931,272115657,0,1,10,20,80205
1778149603.2151058,272115657,0,0,14,29,61097
1778149603.2165365,272115657,1,0,0,0,85459
1778149603.217663,272115657,1,0,1,3,23587
1778149603.2184274,272115657,1,0,2,4,100462
1778149603.2198164,272115657,1,0,4,8,48152
1778149603.2211108,272115657,1,1,4,8,81828
1778149603.221874,272115657,1,0,5,11,31624
1778149603.222741,272115657,1,0,9,19,36713
1778149603.223617,272115657,1,0,10,21,45977
1778149603.2244833,272115657,1,1,10,20,81172
1778149603.2253733,272115657,1,0,11,23,3009
1778149603.2262285,272115657,1,0,13,27,114798
1778149603.2270865,272115657,2,0,0,1,37931
1778149603.227826,272115657,2,1,0,1,65326
1778149603.2286153,272115657,2,0,4,8,80767
1778149603.2293923,272115657,2,1,4,8,47650
1778149603.2301896,272115657,2,0,10,21,46059
1778149603.231015,272115657,2,1,10,21,80840
1778149603.2318137,272115657,2,0,15,30,52979
1778149603.2326522,272115657,3,0,1,3,23715
1778149603.2334435,272115657,3,0,4,8,79928
1778149603.2342396,272115657,3,1,4,8,46324
1778149603.2350152,272115657,3,0,8,16,64933
1778149603.2357907,272115657,3,0,10,21,44994
1778149603.2365851,272115657,3,1,10,21,79840
1778149603.2373788,272115657,3,0,12,24,44377
1778149603.2381868,272218129,0,0,1,3,32752
1778149603.3117065,272218129,0,0,4,8,46895
1778149603.3130462,272218129,0,1,4,8,81076
1778149603.3144271,272218129,0,0,5,11,61492
1778149603.3158698,272218129,0,0,9,18,15049
1778149603.3173256,272218129,0,0,10,20,44868
1778149603.3188488,272218129,0,1,10,20,80204
1778149603.320313,272218129,0,0,14,29,61097
1778149603.321472,272218129,1,0,0,0,85459
1778149603.3222806,272218129,1,0,1,3,23587
1778149603.32306,272218129,1,0,2,4,100462
1778149603.323909,272218129,1,0,4,8,48110
1778149603.3246653,272218129,1,1,4,8,81822
1778149603.3253903,272218129,1,0,5,11,31624
1778149603.3261404,272218129,1,0,9,19,36713
1778149603.3268597,272218129,1,0,10,20,45914
1778149603.3276508,272218129,1,1,10,20,81118
1778149603.3284235,272218129,1,0,11,23,3009
1778149603.3291671,272218129,1,0,13,27,114798
1778149603.3299363,272218129,2,0,0,1,37931
1778149603.3306763,272218129,2,1,0,1,65326
1778149603.3314073,272218129,2,0,4,8,80680
1778149603.3321779,272218129,2,1,4,8,47461
1778149603.3329027,272218129,2,0,10,20,45873
1778149603.3336675,272218129,2,1,10,20,80661
1778149603.334455,272218129,2,0,15,30,52979
1778149603.3352196,272218129,3,0,1,3,23715
1778149603.3359125,272218129,3,0,4,8,79968
1778149603.3366482,272218129,3,1,4,8,46226
1778149603.337388,272218129,3,0,8,16,64933
1778149603.3381846,272218129,3,0,10,20,44786
1778149603.338997,272218129,3,1,10,20,79737
1778149603.339844,272218129,3,0,12,24,44377
1778149603.340679,272322156,0,0,1,3,32752
1778149603.415521,272322156,0,0,4,8,46855
1778149603.4166071,272322156,0,1,4,9,81122
1778149603.417202,272322156,0,0,5,11,61492
1778149603.4176602,272322156,0,0,9,18,15049
1778149603.4181135,272322156,0,0,10,20,44790
1778149603.4185462,272322156,0,1,10,20,80168
1778149603.418977,272322156,0,0,14,29,61097
1778149603.4194713,272322156,1,0,0,0,85459
1778149603.4198766,272322156,1,0,1,3,23587
1778149603.4202967,272322156,1,0,2,4,100462
1778149603.420712,272322156,1,0,4,8,47958
1778149603.421151,272322156,1,1,4,8,81711
1778149603.421547,272322156,1,0,5,11,31624
1778149603.4219491,272322156,1,0,9,19,36713
1778149603.4224284,272322156,1,0,10,20,45820
1778149603.4228435,272322156,1,1,10,20,81030
1778149603.4232736,272322156,1,0,11,23,3009
1778149603.423676,272322156,1,0,13,27,114798
1778149603.424135,272322156,2,0,0,1,37931
1778149603.4245293,272322156,2,1,0,1,65326
1778149603.4249165,272322156,2,0,4,9,80451
1778149603.4253259,272322156,2,1,4,9,47102
1778149603.4257114,272322156,2,0,10,20,45640
1778149603.4261453,272322156,2,1,10,20,80457
1778149603.4265614,272322156,2,0,15,30,52979
1778149603.4269753,272322156,3,0,1,3,23715
1778149603.427435,272322156,3,0,4,9,79972
1778149603.4278734,272322156,3,1,4,8,46047
1778149603.4282787,272322156,3,0,8,16,64933
1778149603.428686,272322156,3,0,10,20,44574
1778149603.4291217,272322156,3,1,10,20,79579
1778149603.4295413,272322156,3,0,12,24,44377
1778149603.4299586,272424605,0,0,1,3,32752
1778149603.5178142,272424605,0,0,4,8,46732
1778149603.5185966,272424605,0,1,4,8,81066
1778149603.5193534,272424605,0,0,5,11,61492
1778149603.5201197,272424605,0,0,9,18,15049
1778149603.5208883,272424605,0,0,10,20,44694
1778149603.521681,272424605,0,1,10,20,80101
1778149603.52278,272424605,0,0,14,29,61097
1778149603.524124,272424605,1,0,0,0,85459
1778149603.5258048,272424605,1,0,1,3,23587
1778149603.5272841,272424605,1,0,2,4,100462
1778149603.5288258,272424605,1,0,4,8,47723
1778149603.5301938,272424605,1,1,4,8,81474
1778149603.5311172,272424605,1,0,5,11,31624
1778149603.5320313,272424605,1,0,9,19,36713
1778149603.5329843,272424605,1,0,10,20,45671
1778149603.533915,272424605,1,1,10,20,80941
1778149603.5348406,272424605,1,0,11,23,3009
1778149603.535775,272424605,1,0,13,27,114798
1778149603.5367105,272424605,2,0,0,1,37931
1778149603.5375671,272424605,2,1,0,1,65326
1778149603.5383763,272424605,2,0,4,8,80128
1778149603.5392456,272424605,2,1,4,8,46707
1778149603.5401173,272424605,2,0,10,20,45315
1778149603.5410435,272424605,2,1,10,20,80173
1778149603.541958,272424605,2,0,15,30,52979
1778149603.5428495,272424605,3,0,1,3,23715
1778149603.5437343,272424605,3,0,4,8,79823
1778149603.5445929,272424605,3,1,4,8,45743
1778149603.5460012,272424605,3,0,8,16,64933
1778149603.5469275,272424605,3,0,10,20,44338
1778149603.5477848,272424605,3,1,10,20,79394
1778149603.548645,272424605,3,0,12,24,44377
1778149603.5494988,272527035,0,0,1,3,32752
1778149603.61976,272527035,0,0,4,9,46527
1778149603.620221,272527035,0,1,4,9,80977
1778149603.6206272,272527035,0,0,5,11,61492
1778149603.6210988,272527035,0,0,9,18,15049
1778149603.621505,272527035,0,0,10,20,44519
1778149603.6219487,272527035,0,1,10,21,79998
1778149603.6223633,272527035,0,0,14,29,61097
1778149603.6228316,272527035,1,0,0,0,85459
1778149603.6233613,272527035,1,0,1,3,23587
1778149603.6239336,272527035,1,0,2,4,100462
1778149603.6244948,272527035,1,0,4,9,47397
1778149603.6250901,272527035,1,1,4,9,81228
1778149603.6259212,272527035,1,0,5,11,31624
1778149603.626443,272527035,1,0,9,19,36713
1778149603.627468,272527035,1,0,10,20,45480
1778149603.6284342,272527035,1,1,10,20,80786
1778149603.629251,272527035,1,0,11,23,3009
1778149603.6296945,272527035,1,0,13,27,114798
1778149603.6302075,272527035,2,0,0,1,37931
1778149603.6305983,272527035,2,1,0,1,65326
1778149603.6310427,272527035,2,0,4,8,79831
1778149603.6314368,272527035,2,1,4,8,46271
1778149603.6318476,272527035,2,0,10,20,45018
1778149603.6322596,272527035,2,1,10,20,79908
1778149603.6326728,272527035,2,0,15,30,52979
1778149603.6331077,272527035,3,0,1,3,23715
1778149603.6335006,272527035,3,0,4,9,79666
1778149603.6339014,272527035,3,1,4,8,45446
1778149603.634285,272527035,3,0,8,16,64933
1778149603.6346827,272527035,3,0,10,20,44090
1778149603.6351078,272527035,3,1,10,20,79197
1778149603.6355274,272527035,3,0,12,24,44377
1778149603.6359572,272630845,0,0,1,3,32752
1778149603.7242846,272630845,0,0,4,8,46271
1778149603.725261,272630845,0,1,4,8,80744
1778149603.7261238,272630845,0,0,5,11,61492
1778149603.7269492,272630845,0,0,9,18,15049
1778149603.727766,272630845,0,0,10,20,44346
1778149603.7286212,272630845,0,1,10,20,79808
1778149603.729425,272630845,0,0,14,29,61097
1778149603.7302556,272630845,1,0,0,0,85459
1778149603.7310772,272630845,1,0,1,3,23587
1778149603.7318592,272630845,1,0,2,4,100462
1778149603.7326837,272630845,1,0,4,8,46945
1778149603.7334225,272630845,1,1,4,8,80922
1778149603.7341468,272630845,1,0,5,11,31624
1778149603.735252,272630845,1,0,9,19,36713
1778149603.736031,272630845,1,0,10,20,45272
1778149603.736893,272630845,1,1,10,21,80597
1778149603.7376919,272630845,1,0,11,23,3009
1778149603.738561,272630845,1,0,13,27,114798
1778149603.739454,272630845,2,0,0,1,37931
1778149603.7402341,272630845,2,1,0,1,65326
1778149603.7409883,272630845,2,0,4,8,79485
1778149603.7417626,272630845,2,1,4,8,45817
1778149603.7425334,272630845,2,0,10,21,44650
1778149603.743382,272630845,2,1,10,21,79550
1778149603.7442093,272630845,2,0,15,30,52979
1778149603.745042,272630845,3,0,1,3,23715
1778149603.745794,272630845,3,0,4,8,79394
1778149603.7466357,272630845,3,1,4,8,45119
1778149603.7474148,272630845,3,0,8,16,64933
1778149603.7482188,272630845,3,0,10,20,43845
1778149603.749048,272630845,3,1,10,21,79110
1778149603.7498484,272630845,3,0,12,24,44377
1778149603.7506907,272733494,0,0,1,3,32752
1778149603.8262107,272733494,0,0,4,8,45913
1778149603.8268101,272733494,0,1,4,8,80467
1778149603.8273547,272733494,0,0,5,11,61492
1778149603.8279295,272733494,0,0,9,18,15049
1778149603.8284578,272733494,0,0,10,20,44127
1778149603.8290207,272733494,0,1,10,20,79597
1778149603.8295588,272733494,0,0,14,29,61097
1778149603.8303087,272733494,1,0,0,0,85459
1778149603.8315518,272733494,1,0,1,3,23587
1778149603.8322308,272733494,1,0,2,4,100462
1778149603.8327496,272733494,1,0,4,8,46611
1778149603.8331861,272733494,1,1,4,8,80526
1778149603.8335912,272733494,1,0,5,11,31624
1778149603.833998,272733494,1,0,9,19,36713
1778149603.8344212,272733494,1,0,10,21,45228
1778149603.8348436,272733494,1,1,10,21,80597
1778149603.835289,272733494,1,0,11,23,3009
1778149603.8357031,272733494,1,0,13,27,114798
1778149603.8361547,272733494,2,0,0,1,37931
1778149603.836546,272733494,2,1,0,1,65326
1778149603.8369381,272733494,2,0,4,8,79074
1778149603.8373582,272733494,2,1,4,9,45213
1778149603.8377514,272733494,2,0,10,20,44308
1778149603.8381922,272733494,2,1,10,20,79123
1778149603.838606,272733494,2,0,15,30,52979
1778149603.8390377,272733494,3,0,1,3,23715
1778149603.8394248,272733494,3,0,4,8,79170
1778149603.8398168,272733494,3,1,4,8,44752
1778149603.8402326,272733494,3,0,8,16,64933
1778149603.8406346,272733494,3,0,10,20,43845
1778149603.8410852,272733494,3,1,10,21,79110
1778149603.841502,272733494,3,0,12,24,44377
1778149603.8419206,272835867,0,0,1,3,32752
1778149603.929563,272835867,0,0,4,9,45580
1778149603.9307706,272835867,0,1,4,8,80180
1778149603.9316225,272835867,0,0,5,11,61492
1778149603.93259,272835867,0,0,9,18,15049
1778149603.9334724,272835867,0,0,10,21,43916
1778149603.9344597,272835867,0,1,10,20,79372
1778149603.9353607,272835867,0,0,14,29,61097
1778149603.9363058,272835867,1,0,0,0,85459
1778149603.9371617,272835867,1,0,1,3,23587
1778149603.9380195,272835867,1,0,2,4,100462
1778149603.938844,272835867,1,0,4,8,46133
1778149603.9396322,272835867,1,1,4,9,80198
1778149603.9404254,272835867,1,0,5,11,31624
1778149603.9414313,272835867,1,0,9,19,36713
1778149603.9420955,272835867,1,0,10,21,45228
1778149603.942945,272835867,1,1,10,21,80597
1778149603.9437556,272835867,1,0,11,23,3009
1778149603.9450853,272835867,1,0,13,27,114798
1778149603.9459176,272835867,2,0,0,1,37931
1778149603.9464757,272835867,2,1,0,1,65326
1778149603.947061,272835867,2,0,4,8,78752
1778149603.9476168,272835867,2,1,4,8,44706
1778149603.948151,272835867,2,0,10,21,43952
1778149603.948736,272835867,2,1,10,21,78761
1778149603.9492958,272835867,2,0,15,30,52979
1778149603.9499002,272835867,3,0,1,3,23715
1778149603.950422,272835867,3,0,4,8,78878
1778149603.9509685,272835867,3,1,4,9,44391
1778149603.9514892,272835867,3,0,8,16,64933
1778149603.9520047,272835867,3,0,10,20,43845
1778149603.9525156,272835867,3,1,10,21,79110
1778149603.953002,272835867,3,0,12,24,44377
1778149603.9535081,272938417,0,0,1,3,32752
1778149604.0317347,272938417,0,0,4,9,45298
1778149604.0325108,272938417,0,1,4,9,79914
1778149604.0332384,272938417,0,0,5,11,61492
1778149604.0340087,272938417,0,0,9,18,15049
1778149604.0348358,272938417,0,0,10,21,43732
1778149604.035644,272938417,0,1,10,21,79113
1778149604.0365634,272938417,0,0,14,29,61097
1778149604.0374105,272938417,1,0,0,0,85459
1778149604.0382044,272938417,1,0,1,3,23587
1778149604.038952,272938417,1,0,2,4,100462
1778149604.0397048,272938417,1,0,4,9,45705
1778149604.0404072,272938417,1,1,4,9,79884
1778149604.0411386,272938417,1,0,5,11,31624
1778149604.0419574,272938417,1,0,9,19,36713
1778149604.0427258,272938417,1,0,10,21,45228
1778149604.043499,272938417,1,1,10,21,80597
1778149604.0442476,272938417,1,0,11,23,3009
1778149604.0450048,272938417,1,0,13,27,114798
1778149604.0458121,272938417,2,0,0,1,37931
1778149604.0465539,272938417,2,1,0,1,65326
1778149604.0472877,272938417,2,0,4,9,78227
1778149604.0480108,272938417,2,1,4,9,44245
1778149604.0487533,272938417,2,0,10,20,43546
1778149604.0495205,272938417,2,1,10,20,78404
1778149604.050265,272938417,2,0,15,30,52979
1778149604.0510595,272938417,3,0,1,3,23715
1778149604.0517797,272938417,3,0,4,9,78619
1778149604.0529273,272938417,3,1,4,9,44071
1778149604.0542696,272938417,3,0,8,16,64933
1778149604.0551584,272938417,3,0,10,20,43845
1778149604.0559578,272938417,3,1,10,21,79110
1778149604.0567644,272938417,3,0,12,24,44377
1778149604.0575433,273042121,0,0,1,3,32752
1778149604.1355622,273042121,0,0,4,8,45006
1778149604.1364408,273042121,0,1,4,8,79559
1778149604.137238,273042121,0,0,5,11,61492
1778149604.1380856,273042121,0,0,9,18,15049
1778149604.1389246,273042121,0,0,10,20,43521
1778149604.1398218,273042121,0,1,10,20,78889
1778149604.1406765,273042121,0,0,14,29,61097
1778149604.1414993,273042121,1,0,0,0,85459
1778149604.1427479,273042121,1,0,1,3,23587
